Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,-2,Special Notice,IDENTIFY Study Participants – 5-Base Sample Preparation and Whole Genome Multiomic Profiling,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH",,Special Notice,8ef56e0d7638449d8edbd1f9670cd4d1,75N98026Q01158,2026-09-15,6,541380,,No Set aside used,"Bethesda, Maryland, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/8ef56e0d7638449d8edbd1f9670cd4d1/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c543cd372784462295ae8442c41739e7/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=8ef56e0d7638449d8edbd1f9670cd4d1&limit=1'}","MAIN, TY B",ty.main@nih.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,special notice,,Attachment skipped: unsupported or empty
Rejected,D,5,RFP / Solicitation,Chemical Analysis,"AGRICULTURE, DEPARTMENT OF.AGRICULTURAL RESEARCH SERVICE.USDA ARS AFM APD",,Solicitation,553b18bb9a4944bc8d68d62e7272a9eb,1232SA26Q1337,2026-09-15,6,541380,B504,No Set aside used,"Stoneville, Mississippi, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: uas. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/553b18bb9a4944bc8d68d62e7272a9eb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2d28e73d5aea4b1c9b02933e0e9ded82/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/67853650ad8047ffb76dfbe025e8a269/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c76f451dbcd94009b4aec24c8ecb6699/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ce698eea2b8741c59dd9dfad2a34d712/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=553b18bb9a4944bc8d68d62e7272a9eb&limit=1'}",Amber Sampson,amber.sampson@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-2,RFP / Solicitation,Technology Showcase Facility & Support Services for ARPA-E’s COOLERCHIPS Program,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.ADVANCED RSRCH PROJ AGENCY ARPA-E",,Solicitation,3ae05fa8bb544e0b88db4915d236ee14,89703026PAR000041,2026-09-15,6,541380,X1JB,No Set aside used,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/3ae05fa8bb544e0b88db4915d236ee14/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0efa7d84652644edb410b450963a34ad/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/18f070962c3f49c1bb2ec1b94d845c82/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/195aef132a114b858d739789a276b168/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3c7d7e34c93d424fbc3bd37dc39520c6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a7e1fe357c5d4b38902af42e8523bc9e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3ae05fa8bb544e0b88db4915d236ee14&limit=1'}",Brandon Beyer,brandon.beyer@hq.doe.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-5,RFP / Solicitation,"R--NOAA Galveston, TX Campus Arc Flash Serv & Cert","COMMERCE, DEPARTMENT OF.NATIONAL OCEANIC AND ATMOSPHERIC ADMINISTRATION.DEPT OF COMMERCE NOAA",,Solicitation,d120174f597e437da56131ddc1500399,1333MF26Q0102,2026-09-14,5,541330,R425,Small Business Set Aside - Total,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/d120174f597e437da56131ddc1500399/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/59114a9f71a34a59a2d736849878a2f2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ce1fa8b3496b4dd5bec11824367aad96/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f050f350526f42aaa96efd20f41dbf96/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d120174f597e437da56131ddc1500399&limit=1'}","CAMERINO, RAYNIER",RAYNIER.CAMERINO@NOAA.GOV,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-8,RFP / Solicitation,7B20--Conference Room AV Equipment and Installation Upgrade  Bay Pines,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.248-NETWORK CONTRACT OFFICE 8 (36C248)",,Solicitation,b3feab0ea91d4eb7b5e5953442ffc982,36C24826Q1025,2026-09-14,5,541330,7B20,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Bay Pines, Florida, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: mbe. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/b3feab0ea91d4eb7b5e5953442ffc982/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/26d32d160f914b5281403f7ec69e23d7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/515d3aa8ea8540efb7f2027e5d56a6a5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5df4200f3dd443f5be7ad062c9b5fea7/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a564015c3e864757bf55c8df950c7cf0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/eb0a9fa9a3fe48208f181fedf9c64d15/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/f6ef0bbefd184f5790a2647529eb7694/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=b3feab0ea91d4eb7b5e5953442ffc982&limit=1'}",Colleen Houser,colleen.houser@va.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Hard reject: dam,solicitation,conference,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,Sources Sought / RFI,T-ESD and ESB Class Alteration Design Support,DEPT OF DEFENSE.DEPT OF THE NAVY.MSC.MSC HQS.MSCHQ NORFOLK,,Sources Sought,a75c25c35e9049e3aadb222511f22714,N32205-26-RFPREQ-DSM-N7-0636,2026-09-14,5,541330,R425,,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a75c25c35e9049e3aadb222511f22714/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7babcc4fba0948c1a4395b583474fbfb/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d7501e10247b472094e48d58dd7fda23/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a75c25c35e9049e3aadb222511f22714&limit=1'}",Andrew MacDonald,andrew.p.macdonald2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,4,Special Notice,R--LANDSAT TRI-BAND ANTENNA PROJECT,"INTERIOR, DEPARTMENT OF THE.US GEOLOGICAL SURVEY.OFC OF ACQUSITION  GRANTS-NATIONAL",,Special Notice,7c1a304536b649f9984ee4006eecc55b,DOIGFBO260032,2026-09-14,5,541330,R425,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: plm. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/7c1a304536b649f9984ee4006eecc55b/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/244e52e4aac149ca9d1ecb8fc39794f0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7651b583da3046878043b255df427a0c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9ab494e33ba740debed2628bb1d01249/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cb39ebe12a0848fba5f2677c314a3e7c/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=7c1a304536b649f9984ee4006eecc55b&limit=1'}","Hardy, Terrence",trhardy@usgs.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,5,RFP / Solicitation,HAARP large scale blast testing and fragmentation characterization,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.ACQUISITIONS - AQM MOMENTUM",,Solicitation,5fdb278a25fd47a3babcb36cefde7787,19AQMM26Q0439,2026-09-14,5,541330,H256,No Set aside used,"Virginia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5fdb278a25fd47a3babcb36cefde7787/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/09140334bf1948e8b7db06dc58e1799f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3ecc5a1855ae47a3ad45491c240d1b05/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4565cdf0a7f34372a269431697c7f87b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/74ee25fe484f464e820033e699507991/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5fdb278a25fd47a3babcb36cefde7787&limit=1'}",Richard Crum,crumrb@state.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,-5,Sources Sought / RFI,C1DA--NRM A/E - 528A8-CSI-806 Renovate A214-A217 for New MRI,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.242-NETWORK CONTRACT OFFICE 02 (36C242)",,Sources Sought,919a1bafb9de49eb9ffb578e8029172e,36C24226R0116,2026-09-14,5,541330,C1DA,Service-Disabled Veteran-Owned Small Business (SDVOSB) Set-Aside (FAR 19.14),"Albany, New York, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,sdvosb; veteran-owned,https://sam.gov/workspace/contract/opp/919a1bafb9de49eb9ffb578e8029172e/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5161f07f061e4a8eb863fd82f1df7e50/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5da2f6f695a249afb8058c6cab4e26a2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6fe50b806daa4e89b4eba213c568b5aa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/6feb2dc3676446edb2cc9b452e5a0c2b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b329dedf402e4a6fb7a5cf9902c8cd42/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e05e97b0ee6b4a6bbbb9a6ea0f707067/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=919a1bafb9de49eb9ffb578e8029172e&limit=1'}",Ryan Seburn,Ryan.Seburn@va.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,RFP / Solicitation,BUMED Optimization and Transformation,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC NORFOLK.NAVSUP FLT LOG CTR NORFOLK,,Solicitation,2b517a24c2c44a68895621b2f4d4daeb,N0018926QB143,2026-09-14,5,541330,R408,No Set aside used,"Falls Church, District of Columbia, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/2b517a24c2c44a68895621b2f4d4daeb/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/393b0479db614b60b024896983f556aa/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/91a9efda561f427fb282e92a8165e86a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a0b665c06883458e9d4042fdfc64376a/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cf311f5b5fa546aaa481ce9b0f5de5af/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2b517a24c2c44a68895621b2f4d4daeb&limit=1'}","Megan Emery
megan.p.emery.civ@us.navy.mil",megan.p.emery.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment skipped: too large; Attachment text read
Rejected,D,-2,RFP / Solicitation,DESIGN COMPOUND WAREHOUSE AND RECICLYING CENTER STRUCTURAL UPGRADE,"STATE, DEPARTMENT OF.STATE, DEPARTMENT OF.US EMBASSY BOGOTA",,Solicitation,856aa11e79014d65bf524e4b40f10d14,19C02026Q0024,2026-09-14,5,541330,C220,No Set aside used,"BOGOTA, Bogotá, COLOMBIA",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/856aa11e79014d65bf524e4b40f10d14/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/4231940ffef745a1914cf305f4c67d4c/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/43c1d19a550545fbaa35457f138da5c4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/58675f218da24fbdb298cc2db9c0191b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/a459ccd854a94d238b50c04476c76be7/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=856aa11e79014d65bf524e4b40f10d14&limit=1'}",Bogota Contracting Office,BogotaGSOCompras@state.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment skipped: too large; Attachment text read; Attachment text read
Rejected,D,-2,RFP / Solicitation,Chemistry Research for the Division of Translational Toxicology (DTT),"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH NICHD",,Solicitation,898bfd15172344599fc14d64448c7c55,75N94026R00002,2026-09-14,5,541715,AJ11,No Set aside used,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/898bfd15172344599fc14d64448c7c55/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/18471815fc324dc897e3042e71787751/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/228ea7b0633e447fb11b9a1a9cd4e5cb/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/507f4e4408e04d62882af554b08930b5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/94ec28a1b679421e98c5003c372ecfb6/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/9a9b59f067bc483fbc101a85264d4b93/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b28852af8ade48238c4e08fdac8d74e3/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b4a6475034324d05acb217704ac3344e/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/b7cde0e70cf54bf5ba8f09ca69e77f7f/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bcf81a81a1e74346b31acf47ba37c3b8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/bd69e95c30bf4e1eb7484e3c223eabf4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c0a63e4ce884468484aae7d1af4128c7/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=898bfd15172344599fc14d64448c7c55&limit=1'}","BANK, SARAH N",sarah.bank@nih.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,2,RFP / Solicitation,Water Testing - Edwards AFB,DEPT OF DEFENSE.DEFENSE HEALTH AGENCY (DHA).DEFENSE HEALTH AGENCY HCD WEST,,Solicitation,76d489a57b884b9ea388f98094a908a3,HT941026Q2085,2026-09-14,5,541380,B533,Small Business Set Aside - Total,"Edwards, California, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/76d489a57b884b9ea388f98094a908a3/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/23b89c59b78248dcbebc8644d5f04a7b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/936fb3fd1af0441ba880ed19d68c6bc4/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c87d6100c7f04a9f8b1020d433143709/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=76d489a57b884b9ea388f98094a908a3&limit=1'}",Belinda Hsieh,belinda.m.hsieh.civ@health.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,5,Sources Sought / RFI,Certification of Sterile Compounding Facilities Services,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.257-NETWORK CONTRACT OFFICE 17 (36C257)",,Sources Sought,5e5791d35c854dba99eaf0b191a7edce,36C25726Q0894,2026-09-14,5,541380,Q301,,"San Antonio, Texas, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: certification. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5e5791d35c854dba99eaf0b191a7edce/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/219a93a9adde46ee803cf0dad5042442/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/db7c0a765ccf4328a93ece9665036077/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5e5791d35c854dba99eaf0b191a7edce&limit=1'}",Stephanie Reeves,stephanie.reeves@va.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,5,RFP / Solicitation,CSS - Large-scale Blood Protein Testing and Data A,"HEALTH AND HUMAN SERVICES, DEPARTMENT OF.NATIONAL INSTITUTES OF HEALTH.NATIONAL INSTITUTES OF HEALTH OLAO",,Solicitation,55ef4fc4f72344eea3239058e2ccc8e3,75N98026Q01135,2026-09-14,5,541380,Q301,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/55ef4fc4f72344eea3239058e2ccc8e3/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2bdb2a51a9ad4e2fbed87f90b0546d5d/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=55ef4fc4f72344eea3239058e2ccc8e3&limit=1'}","CAPOBIANCO, NICHOLAS S",nicholas.capobianco@nih.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read
Rejected,D,-10,RFP / Solicitation,Sole Source- Metabolomic Links of Blueberry Intake and Cognitive Function,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 8",,Solicitation,a432adc263fd48ce9529f46e48aac1dd,12444726Q0078,2026-09-13,4,541380,B504,,"Boston, Massachusetts, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/a432adc263fd48ce9529f46e48aac1dd/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/08563e50b5cb41b4821be15a857c116d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5fa304d937024941a43a5ced3b31408b/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a432adc263fd48ce9529f46e48aac1dd&limit=1'}",Laniece Nixon,laniece.nixon@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
Rejected,D,-3,RFP / Solicitation,Sole Source-Genotyping Tropical Derived Corn Lines,"AGRICULTURE, DEPARTMENT OF.FOREST SERVICE.USDA-FS, CSA EAST 8",,Solicitation,395fb88f244b40a6887f289d2ede9bb3,12444726Q0077,2026-09-13,4,541380,B599,,"Ames, Iowa, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: uav. Attachment text was included in the screen.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source,https://sam.gov/workspace/contract/opp/395fb88f244b40a6887f289d2ede9bb3/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/00e65003c18740c0b46f97f80881cfd2/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/67de007e5467450dad467ab67d98e309/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=395fb88f244b40a6887f289d2ede9bb3&limit=1'}",Laniece Nixon,laniece.nixon@usda.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read
