Status,Fit Category,Fit Score,Opportunity Stage,Opportunity Title,Agency,Office,Notice Type,Notice ID,Solicitation Number,Due Date,Days Until Due,NAICS,PSC,Set-Aside,Place of Performance,Contract Value / Ceiling,Contract Value Source Text,Why It Fits Butler,Feasibility Concern,Recommended Next Step,SeaPort / Vehicle Required,Eligibility Status,Eligibility Requirement,Prime Feasibility,Subcontract / Teaming Path,Eligibility Notes,SAM.gov Link,Attachment Links,Contact Name,Contact Email,Search Source,Refresh Status,Data Confidence,Rejection Reason,Raw Notice Type,Matched Negative Keywords,Capacity / Logging Notes
Rejected,D,3,RFP / Solicitation,System Configuration Set implementation for the MQ-25 Air System,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVAIR.NAVAIR HQS.NAVAL AIR SYSTEMS COMMAND,,Solicitation,6f9e6add1f084acb9bcf979d0955cc45,N00019-23-RFPREQ-WPM268-0017,2026-08-18,13,336411,AC13,,"Saint Louis, Missouri, UNITED STATES",Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navair.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/6f9e6add1f084acb9bcf979d0955cc45/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=6f9e6add1f084acb9bcf979d0955cc45&limit=1'}",Jared Mason,jared.d.mason10.civ@us.navy.mil,Primary NAICS 336411,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,0,Sources Sought / RFI,Distribution Management Support Services,DEPT OF DEFENSE.DEPT OF THE NAVY.USMC.MARCORP I&L.COMMANDER,,Sources Sought,d9ca843d300b497faae4ede2bf3b0b45,M67004-26-R-0008,2026-08-18,13,541614,R706,Small Business Set Aside - Total,"Albany, Georgia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: navy. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/d9ca843d300b497faae4ede2bf3b0b45/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/18f761568ceb4fbf8074b3f817807ca5/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/397f80b0e7134ba38c7f67fd90964c5f/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d9ca843d300b497faae4ede2bf3b0b45&limit=1'}",Matthew Bute,matthew.d.bute.mil@usmc.mil,PSC R706,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment text read; Attachment text read
Rejected,D,3,Sources Sought / RFI,Governor Control Programming - Sources Sought,DEPT OF DEFENSE.DEPT OF THE ARMY.US ARMY CORPS OF ENGINEERS.ENGINEER DIVISION NORTHWESTERN.ENDIST SEATTLE.W071 ENDIST SEATTLE,,Sources Sought,a70c75dfbf6842ad99495b757c050bcf,W912DW26QA085,2026-08-17,12,541330,K059,,"Libby, Montana, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: army.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a70c75dfbf6842ad99495b757c050bcf/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a70c75dfbf6842ad99495b757c050bcf&limit=1'}",Londres Medranda,londres.medranda@usace.army.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,3,Sources Sought / RFI,SOURCES SOUGHT/REQUEST FOR INFORMATION Sources Sought/(RFI) PAE MARITIME PMS 326 SYSTEMS PROFESSIONAL CONTRACT SUPPORT SERVICES FOR PROGRAM MANAGEMENT ,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSEA.NAVSEA WARFARE CENTER.NSWC CRANE,,Sources Sought,a4ae763f281a495a89efd7d344b5f011,N0016426SNB97,2026-08-17,12,541330,R425,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsea, nswc.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/a4ae763f281a495a89efd7d344b5f011/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=a4ae763f281a495a89efd7d344b5f011&limit=1'}",Bryan Stratton,bryan.j.stratton2.civ@us.navy.mil,Primary NAICS 541330,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,sources sought,,No downloadable attachment links found.
Rejected,D,-2,RFP / Solicitation,Consulting Engineering Geologist Services for the U.S. Federal Energy Regulatory Commission,"ENERGY, DEPARTMENT OF.FEDERAL ENERGY REGULATORY COMMISSION.ACQUISITION SERVICES DIVISION",,Solicitation,442f3328b0fe402f9a6f4b79d1b238b6,89603026Q0061,2026-08-17,12,541330,B517,No Set aside used,"Washington, District of Columbia, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/442f3328b0fe402f9a6f4b79d1b238b6/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/001d3325f1084d6d8f9fc7dcc957ae4d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0584834c5ebf4b2c9fb312939786cb53/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/0d9e436991ea430ea1f399c384eb0809/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2fdc2a78c2c04e849c5fd3b806537129/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/36e5db5cd7ae44a79dc4b6615764ecac/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/40602b8d2b634b2cb29ad01869d95e14/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/cf29794596004aaa91b283d82c50079b/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/d45e6f6f786345418259f4f25947daab/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e0e8c16bc4f7423c8998797700be3807/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=442f3328b0fe402f9a6f4b79d1b238b6&limit=1'}",Anna Thompson,anna.thompson@ferc.gov,Primary NAICS 541330,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,3,Sources Sought / RFI,Space Power and Reactor Capabilities (SPARC) - Sources Sought Notice,NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NATIONAL AERONAUTICS AND SPACE ADMINISTRATION.NASA GLENN RESEARCH CENTER,,Sources Sought,804e067d8cc4413eab43cdfd2bf08caa,80GRC026SPARC,2026-08-17,12,541715,AR15,,UNITED STATES,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: nasa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/804e067d8cc4413eab43cdfd2bf08caa/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/733c352eb3e841fcbf8e4722c8d1aa37/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/8b524058a8854d0594837968f509bdf0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ea402da41fb94985a74f8ca92694f281/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=804e067d8cc4413eab43cdfd2bf08caa&limit=1'}",Noah Garrison,noah.s.garrison@nasa.gov,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,sources sought,,Attachment skipped: too large; Attachment skipped: too large; Attachment text read
Rejected,D,3,Special Notice,Resilient Information Session,DEPT OF DEFENSE.DEFENSE ADVANCED RESEARCH PROJECTS AGENCY  (DARPA).DEF ADVANCED RESEARCH PROJECTS AGCY,,Special Notice,e2f1e04ac210472aa02ea3502d31d49d,DARPA-SN-26-106,2026-08-17,12,541715,AC11,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: darpa. Attachment text was included in the screen.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/e2f1e04ac210472aa02ea3502d31d49d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3847d6cbb8684a189a59fade2b246d58/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e2f1e04ac210472aa02ea3502d31d49d&limit=1'}",BAA Coordinator,Resilient@darpa.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,special notice,,Attachment text read
Rejected,D,3,RFP / Solicitation,SPEED MAC - STRATEGIC PROCUREMENT FOR ENGINE EXCELLENCE AND DELIVERY SPEED MULTIPLE AWARD IDIQ. ,DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE MATERIEL COMMAND.AIR FORCE SUSTAINMENT CENTER.FA8121  AFSC PZAAA,,Solicitation,400516fcf2544d42aa3d076573e1a2d6,FA812126RB002,2026-08-17,12,336412,J028,,"0, Oklahoma, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force.,None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/400516fcf2544d42aa3d076573e1a2d6/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=400516fcf2544d42aa3d076573e1a2d6&limit=1'}",Felicia Rogers,felicia.rogers.1@us.af.mil,Primary NAICS 336412,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,"17--ACTUATOR,UPLOCK, IN REPAIR/MODIFICATION OF",DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,e76905f26a824435bb3700066312e42b,N0038325QT470,2026-08-17,12,336413,1710,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/e76905f26a824435bb3700066312e42b/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e76905f26a824435bb3700066312e42b&limit=1'}",Telephone: 2156973528,DESTINY.N.WIATR.CIV@US.NAVY.MIL,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,solicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,16 - FMS Repair of ESM RECEIVER PROCESSOR,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,e7c8f89073ad4b5bb181f47c4b17b7b9,N0038326RF061,2026-08-17,12,336413,1680,No Set aside used,UNITED STATES,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/e7c8f89073ad4b5bb181f47c4b17b7b9/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=e7c8f89073ad4b5bb181f47c4b17b7b9&limit=1'}",Dana Scott 771-229-0557,dana.l.scott14.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,2,RFP / Solicitation,H391--Annual Fuel Testing and Tank Cleaning,"VETERANS AFFAIRS, DEPARTMENT OF.VETERANS AFFAIRS, DEPARTMENT OF.NETWORK CONTRACT OFFICE 19 (36C259)",,Solicitation,cdc05fbaacb64f59a788e5acf2be596d,36C25926Q0712,2026-08-17,12,541380,H391,Small Business Set Aside - Total,"Fort Harrison, MT",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: testing. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/cdc05fbaacb64f59a788e5acf2be596d/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/16023bdcdd364800abfdf577d03bf24d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/5c1c3098f99c460dbd1c00096ab624d9/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/7ba84462c91c43dba678203b1704b61d/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/c7a74a89157f4634bfc1b8021c8cef72/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/e7ef91fff80b4c0780602f2de807bff6/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=cdc05fbaacb64f59a788e5acf2be596d&limit=1'}",Aaron Thurber,aaron.thurber@va.gov,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
Rejected,D,-7,Low-Feasibility / J&A,R--Notice of Intent to Sole Source - Wood Mackenzie,"ENERGY, DEPARTMENT OF.ENERGY, DEPARTMENT OF.NATIONAL ENERGY TECHNOLOGY LABORATORY",,Special Notice,d80b00c492ae48efadbb07d42fc02a8f,89243326NFE000245,2026-08-17,12,541690,R425,,,Not stated,,Not a Butler-fit opportunity under the current conservative filter.,Sole-source/OEM/brand-name restriction detected,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime unlikely,Monitor as a direct pursuit unless attachments indicate otherwise.,sole source; intent to sole source,https://sam.gov/workspace/contract/opp/d80b00c492ae48efadbb07d42fc02a8f/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=d80b00c492ae48efadbb07d42fc02a8f&limit=1'}","Lahey, David J.",David.Lahey@netl.doe.gov,PSC R425,Partial Refresh — Capacity Reached,High,"Secondary NAICS without clear aerospace, defense, engineering, or sustainment connection",special notice,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,1680 - This is a FMS repair requirement for the repair and upgrade of NSN 7RH 1680 015830119,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP WEAPON SYSTEMS SUPPORT.NAVSUP WSS PHILADELPHIA.NAVSUP WEAPON SYSTEMS SUPPORT,,Solicitation,5915057cb41b4ee8afa0a8063e47a95d,N0038326QH085,2026-08-16,11,336413,1680,,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/5915057cb41b4ee8afa0a8063e47a95d/view,"{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=5915057cb41b4ee8afa0a8063e47a95d&limit=1'}",Alexis Hoepfl 771-229-0465 alexis.t.hoepfl.civ@us.navy.mil,alexis.t.hoepfl.civ@us.navy.mil,Primary NAICS 336413,Partial Refresh — Capacity Reached,High,Below Butler-fit threshold,presolicitation,,No downloadable attachment links found.
Rejected,D,3,RFP / Solicitation,Vector Biology Research Program (VBRP) Nigeria Based Mosquito Surveillance and Research Activities,DEPT OF DEFENSE.DEPT OF THE NAVY.NAVSUP.NAVSUP GLOBAL LOGISTICS SUPPORT.NAVSUP FLC SIGONELLA.NAVSUP FLC SIGONELLA NAPLES OFFICE,,Solicitation,2347e7a8250c4e358c797dc0195d18d8,N6817126QN071,2026-08-15,10,541715,B510,No Set aside used,,Not stated,,"Not a Butler-fit opportunity under the current conservative filter. Matched: navy, navsup. Attachment text was included in the screen.",None identified,Ignore,No obvious vehicle restriction,Not Applicable,No special eligibility found in SAM.gov fields.,Prime feasible,Monitor as a direct pursuit unless attachments indicate otherwise.,None detected,https://sam.gov/workspace/contract/opp/2347e7a8250c4e358c797dc0195d18d8/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/04fe8a9e5bda429bb49ed515a9b5c3e8/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/caf9b93691fc40ffab1e1ab11e3e5a8e/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=2347e7a8250c4e358c797dc0195d18d8&limit=1'}","Paola Gargiulo. 
ph# +39-081-568 4241",paola.gargiulo.ln@us.navy.mil,Primary NAICS 541715,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,presolicitation,,Attachment text read; Attachment text read
Rejected,D,0,RFP / Solicitation,"Lagoon Sludge Survey, Sampling, and Analysis",DEPT OF DEFENSE.DEPT OF THE AIR FORCE.AIR FORCE GLOBAL STRIKE COMMAND.FA4528  5 CONS,,Solicitation,3c26807a2cb843c1b2c878f1aaa9d2c3,FA4528-26-Q-TB-03,2026-08-15,10,541380,B510,Small Business Set Aside - Total,"Minot AFB, North Dakota, UNITED STATES",Not stated,,Not a Butler-fit opportunity under the current conservative filter. Matched: air force. Attachment text was included in the screen.,Set-aside eligibility may limit prime feasibility,Ignore,No obvious vehicle restriction,Unknown — check Butler contract vehicles,Requires small-business set-aside eligibility.,Prime uncertain,Check whether Butler can qualify directly or should team with an eligible prime.,small business set aside,https://sam.gov/workspace/contract/opp/3c26807a2cb843c1b2c878f1aaa9d2c3/view,"https://sam.gov/api/prod/opps/v3/opportunities/resources/files/2b1b26dc67ad4d5eb45318fc888d5ec0/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/30be3876084b433fbbab2ed10357fb21/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/3ef433127a1f4e5ca927a9c971d16032/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/661003dff7d84830a0dfe2ea1a1b8893/download
https://sam.gov/api/prod/opps/v3/opportunities/resources/files/ca1e1bff07304a0a90c79c087176394d/download
{'rel': 'self', 'href': 'https://api.sam.gov/prod/opportunities/v2/search?noticeid=3c26807a2cb843c1b2c878f1aaa9d2c3&limit=1'}",SSgt Tyler Buckley,tyler.buckley.5@us.af.mil,Primary NAICS 541380,Partial Refresh — Capacity Reached,High — attachment text read,Below Butler-fit threshold,combined synopsis/solicitation,,Attachment text read; Attachment text read; Attachment text read
